Amounts_due_to_Gov_t_and_SBV,Assets,Balances_with_SBV,Balances_with_and_loans_to_other_credit_institutions,Book_value_per_share_BVPS,CCE,COGS,Cap_Contribution_long_term_inv,Cap_Reserves,Cash_on_hand_gold_silver_gemstones,Cash_ratio,Charter_capital,Current_assets,Debt_to_equity,Deposits_and_borrowings_from_other_credit_institutions,Deposits_from_customers,Derivatives_other_fin_Liabi,Derivatives_other_fin_assets,EPS,E_L,Fin_Expenses,Financial_income,Fixed_assets,GP,G_A,Goodwill,Gross_insurance_operating_profit,Gross_profit_margin,Income_from_inv_in_other_entities,Interest_coverage,Inv_Properties,Inv_properties,Inv_securities,Inventories,L_E,Liabilities,Liabilities_to_assets,Liabilities_to_equity,Loans_adv_and_fin_leases_to_customers,Long_term_inv,Long_term_liabi,Long_term_rece,Mino_Interest,NII,NR,Net_PAT,Net_fee_and_commission_income,Net_other_income,Net_profit_from_sale_of_inv_Securities,Net_profit_from_trading_foreign_currencies_and_gold,Net_profit_from_trading_of_trading_securities,Net_profit_margin,Non_CA,Non_curr_assets,Operating_expense,Operating_profit,Operating_profit_before_provision_for_credit_losses,Other_CA,Other_Non_CR,Other_assets,Other_borrowed_funds,Other_liabi,Other_profit,Owner_s_equity,Owner_s_equity_,PAT_,PAT_for_SPC,PB,PBT,PE,PL_of_inv_In_AJV,PL_of_inv_in_AJV,Profit_from_fin_Act,Profit_from_insurance_operating,Provisions_for_credit_losses,RE,ROA,ROE,Reserves,Selling_expenses,Share_premium,Short_term_inv,Short_term_liabi,Short_term_ratio,Short_term_rece,Ticker,Total_NR,Total_assets,Total_direct_insurance_operating_expenses,Total_profit,Trading_securities,Trailing_EPS,Valuable_papers_issued
,,,,12755.0,12676.0,27963.0,,,,,100000.0,203167.0,31.11,,,,,0.0,272210.0,0.0,155.0,13331.0,9258.0,898.0,,,24.87,,0.0,0.0,,,161626.0,,144665.0,53.14,,,55389.0,63313.0,,0.0,,37222.0,10979.0,,,,,,29.5,,69043.0,,7988.0,,4029.0,,,,,6651.0,,127545.0,,10979.0,1.05,14639.0,5.25,,0.0,,,,26978.0,4.37,9.0,,527.0,0.0,0.0,81352.0,2.5,24837.0,DTA_Q3_2011,,272210.0,,,,1700.0,
,,,,14107.0,296640.0,303157.0,,,,,442000.0,806923.0,33.81,,,,,805.0,1010819.0,2619.0,2601.0,171059.0,83755.0,16808.0,,,21.65,,31.24,0.0,,,256834.0,,387285.0,38.31,,,0.0,2091.0,,0.0,,386912.0,38838.0,,,,,,10.04,,203896.0,,52702.0,,30357.0,,,,,-2641.0,,623534.0,,35463.0,1.49,50061.0,6.49,,0.0,,,,129046.0,3.59,5.87,,14227.0,10.0,0.0,385194.0,2.09,223092.0,CSV_Q3_2016,,1010819.0,,,,3235.0,
,,,,12577.0,22840.0,,,,,0.03,976529.0,2167038.0,,,,,,156.0,2299177.0,,,75562.0,43328.0,12647.0,,,28.07,,,,0.0,,0.0,,1071465.0,46.6,87.27,,0.0,234882.0,,0.0,,154382.0,15234.0,,,,,,9.87,132138.0,,,15985.0,,,,,,,40.0,1227712.0,,,15234.0,0.86,16025.0,9.97,0.0,,,,,183810.0,5.08,8.79,,,6194.0,0.0,836583.0,2.59,30353.0,CTS_Q1_2018,,2299177.0,,,,1089.0,
,,,,28335.0,22691.0,48611.0,,,,,107000.0,386269.0,25.31,,,,,1415.0,824173.0,446.0,7184.0,235431.0,19384.0,5055.0,,,28.51,,47.8,0.0,,,50339.0,,508079.0,61.65,,,186764.0,46400.0,,12906.0,,67996.0,16702.0,,,,,,24.56,,437905.0,,21067.0,,564.0,,,,,-186.0,,303189.0,,15140.0,1.99,20881.0,9.43,,0.0,,,,52903.0,1.87,5.13,,0.0,69279.0,244357.0,461679.0,0.84,68318.0,D2D_Q1_2010,,824173.0,,,,5990.0,
,,,,15127.0,71600.0,11555.0,,,,,20000.0,93157.0,5.28,,,,,0.0,106480.0,92.0,408.0,12819.0,1685.0,1005.0,,,12.73,,0.0,0.0,,,7140.0,,76227.0,71.59,,,505.0,9.0,,0.0,,13241.0,665.0,,,,,,5.02,,13324.0,,773.0,,521.0,,,,,0.0,,30253.0,,665.0,0.0,773.0,0.0,,0.0,,,,5511.0,0.93,2.22,,223.0,2154.0,3458.0,76218.0,1.22,10438.0,DTT_Q4_2006,,106480.0,,,,1755.0,
,,,,11453.0,3203.0,132951.0,,,,,125000.0,305811.0,143.8,,,,,120.0,469642.0,10353.0,13.0,155322.0,19704.0,4121.0,,,12.91,,1.15,3422.0,,,164502.0,,326478.0,69.52,,,0.0,38983.0,,0.0,,152654.0,1505.0,,,,,,0.99,,163831.0,,1181.0,,5370.0,,,,,325.0,,143164.0,,1505.0,0.58,1505.0,25.96,,0.0,,,,6338.0,0.32,1.07,,4063.0,4050.0,0.0,287495.0,1.06,132736.0,DAG_Q4_2010,,469642.0,,,,254.0,
,,,,13663.0,29965.0,7044.0,,,,,95000.0,49207.0,0.0,,,,,1318.0,139350.0,0.0,604.0,90142.0,13567.0,1054.0,,,65.82,,0.0,0.0,,,781.0,,9548.0,6.85,,,0.0,0.0,,0.0,,20610.0,12524.0,,,,,,60.77,,90142.0,,13116.0,,16.0,,,,,0.0,,129801.0,,12524.0,1.98,13116.0,9.16,,0.0,,,,31549.0,9.46,10.1,,0.0,0.0,0.0,9548.0,5.15,18445.0,DRL_Q3_2013,,139350.0,,,,2946.0,
,,,,15245.0,11372.0,410016.0,,,,,484975.0,902696.0,68.2,,,,,1291.0,1379342.0,39506.0,4734.0,474584.0,112818.0,7959.0,,,21.58,,5.28,0.0,,,785323.0,,640022.0,46.4,,,2061.0,73539.0,,0.0,,522834.0,59367.0,,,,,,11.35,,476646.0,,64382.0,,44281.0,,,,,-11.0,,739320.0,,59367.0,1.22,64371.0,4.17,,0.0,,,,128715.0,3.93,7.8,,5705.0,151239.0,350.0,566483.0,1.59,61370.0,DTL_Q1_2011,,1379342.0,,,,4461.0,
,,,,13643.0,28014.0,13997.0,,,,,84500.0,33646.0,0.0,,,,,1576.0,122007.0,0.0,2479.0,18831.0,20044.0,2791.0,,,58.88,,0.0,0.0,,,514.0,,6727.0,5.51,,,69220.0,710.0,,0.0,,34041.0,13317.0,,,,,,39.12,,88361.0,,17047.0,,683.0,,,,,3.0,,115280.0,,13317.0,0.0,17051.0,0.0,,0.0,,,,26594.0,11.14,12.14,,2684.0,151.0,0.0,6017.0,5.59,4434.0,DSN_Q2_2011,,122007.0,,,,3976.0,
,,,,12310.0,21330.0,11075.0,,,,,84500.0,29579.0,0.0,,,,,439.0,116980.0,2201.0,5331.0,20235.0,5040.0,1826.0,,,31.28,,0.0,0.0,,,610.0,,12960.0,11.08,,,66802.0,682.0,,0.0,,16115.0,3712.0,,,,,,23.04,,87400.0,,5019.0,,499.0,,,,,18.0,,104020.0,,3712.0,1.84,5037.0,2.56,,0.0,,,,15333.0,3.03,3.36,,1325.0,151.0,2418.0,12278.0,2.41,4723.0,DSN_Q3_2011,,116980.0,,,,2812.0,
,,,,20149.0,45190.0,180006.0,,,,,282239.0,573554.0,84.21,,,,,1205.0,1300034.0,7824.0,678.0,414374.0,59226.0,10082.0,,,24.76,,6.44,0.0,,,441523.0,,725528.0,55.81,,,0.0,244377.0,,0.0,,239232.0,34013.0,,,,,,14.22,,726480.0,,41661.0,,29423.0,,,,,920.0,,574506.0,,34013.0,2.54,42581.0,7.57,,0.0,,,,207792.0,2.68,6.1,,338.0,14877.0,0.0,481151.0,1.19,57418.0,CVT_Q2_2018,,1300034.0,,,,6748.0,
,,,,30898.0,1887481.0,2871609.0,,,,,3388000.0,9009116.0,78.48,,,,,207.0,17264242.0,156067.0,82004.0,3784680.0,505453.0,173974.0,,,14.97,,2.51,240474.0,,,2284242.0,,9011019.0,52.19,,,1762245.0,3323966.0,,0.0,,3377062.0,144968.0,,,,,,4.29,,8255125.0,,186539.0,,48213.0,,,,,-2750.0,,8253223.0,,70267.0,1.09,183789.0,12.13,,0.0,,,,1142251.0,0.43,0.92,,76608.0,1169450.0,1981584.0,5687053.0,1.58,2807596.0,GEX_Q1_2018,,17264242.0,,,,2770.0,
,,,,48021.0,111538.0,509141.0,,,,,184500.0,906435.0,0.0,,,,,0.0,1605903.0,-2688.0,7770.0,188145.0,67862.0,17867.0,,,11.76,,0.0,64663.0,,,286274.0,,453578.0,28.24,,,329086.0,114064.0,,266344.0,,577002.0,51830.0,,,,,,8.98,,699469.0,,60452.0,,69782.0,,,,,8694.0,,885981.0,,51830.0,0.0,69146.0,0.0,,0.0,,,,0.0,3.07,5.22,,0.0,569700.0,5223.0,339514.0,2.67,433618.0,CTD_Q2_2010,,1605903.0,,,,0.0,
,,,,12759.0,10429.0,79429.0,,,,,150000.0,334182.0,109.16,,,,,0.0,547633.0,8013.0,377.0,202142.0,22993.0,6288.0,,,22.45,,1.64,0.0,,,128741.0,,321484.0,58.7,,,9194.0,81380.0,,34768.0,,102422.0,3634.0,,,,,,3.55,,213450.0,,4000.0,,28195.0,,,,,886.0,,191380.0,,3634.0,1.87,4517.0,18.93,,-369.0,,,,16168.0,0.66,1.83,,5069.0,12517.0,0.0,240104.0,1.39,166818.0,CTI_Q1_2011,,547633.0,,,,1257.0,
,,,,11957.0,4939.0,239.0,,,,,183997.0,51323.0,8.5,,,,,3.39,248661.0,2659.0,2740.0,1569.0,1751.0,1737.0,,,87.97,,1.05,51175.0,,,165.0,,28648.0,11.52,,,144403.0,50.0,,0.0,,1990.0,53.0,,,,,,2.65,,197339.0,,52.0,,5409.0,,,,,1.0,,220013.0,,53.0,0.97,53.0,9.72,,0.0,,,,19712.0,0.02,0.03,,43.0,14474.0,8554.0,28598.0,1.79,32256.0,DRH_Q3_2011,,248661.0,,,,1193.0,
,,,,12421.0,16421.0,,,,,0.01,976529.0,2252563.0,,,,,,492.0,2364961.0,,,45419.0,80226.0,10981.0,,,61.95,,,,0.0,,0.0,,1152483.0,48.73,95.05,,0.0,21619.0,,0.0,,129506.0,48034.0,,,,,,37.09,112398.0,,,58680.0,,,,,,,60.0,1212477.0,,,48034.0,1.12,58739.0,10.33,0.0,,,,,168576.0,7.02,10.93,,,6194.0,0.0,1130865.0,1.99,25375.0,CTS_Q2_2018,,2364961.0,,,,1350.0,
,,,,14592.0,122547.0,26723.0,,,,,160000.0,494070.0,37.98,,,,,1014.0,624572.0,694.0,964.0,12128.0,35562.0,12559.0,,,57.1,,22.99,0.0,,,166459.0,,348561.0,55.81,,,75970.0,11495.0,,42545.0,,62285.0,10730.0,,,,,,17.23,,130502.0,,14420.0,,48921.0,,,,,839.0,,233466.0,,10070.0,2.18,15259.0,4.22,,0.0,,,,62656.0,1.72,5.0,,8853.0,5280.0,0.0,337065.0,1.47,156143.0,DXG_Q4_2009,,624572.0,,,,7540.0,
,,,,23910.0,71079.0,92129.0,,,,,46695.0,176749.0,51.01,,,,,0.0,230950.0,1438.0,715.0,47303.0,29286.0,15130.0,,,24.12,,7.11,0.0,,,28630.0,,119301.0,51.66,,,4226.0,9817.0,,0.0,,121415.0,5080.0,,,,,,4.18,,54201.0,,6152.0,,6345.0,,,,,3.0,,111650.0,,5080.0,2.15,6155.0,10.12,,0.0,,,,7164.0,2.62,6.46,,7281.0,48101.0,20.0,109483.0,1.61,70676.0,GMC_Q4_2006,,230950.0,,,,4336.0,
,,,,26793.0,27567.0,22207.0,,,,,107000.0,357855.0,16.18,,,,,0.0,791984.0,879.0,4254.0,231114.0,35319.0,3980.0,,,61.4,,40.48,0.0,,,59006.0,,493698.0,62.34,,,186764.0,46400.0,,11600.0,,57526.0,26084.0,,,,,,45.34,,434129.0,,34713.0,,1316.0,,,,,3.0,,286686.0,,25759.0,1.98,34716.0,10.05,,0.0,,,,33765.0,3.31,9.41,,0.0,69279.0,204857.0,447298.0,0.8,65110.0,D2D_Q2_2010,,791984.0,,,,5272.0,
,,,,14794.0,5780.0,11884.0,,,,,20000.0,23667.0,11.34,,,,,0.0,36258.0,65.0,36.0,12086.0,2150.0,681.0,,,15.32,,0.0,0.0,,,5685.0,,6669.0,18.39,,,505.0,12.0,,0.0,,14034.0,1098.0,,,,,,7.83,,12591.0,,1249.0,,846.0,,,,,29.0,,29589.0,,1098.0,3.89,1277.0,0.0,,0.0,,,,4846.0,3.03,3.76,,191.0,2154.0,3384.0,6658.0,3.55,7971.0,DTT_Q1_2007,,36258.0,,,,0.0,
,,,,10779.0,2749.0,106748.0,,,,,129049.0,300038.0,143.24,,,,,-173.0,465308.0,11560.0,13.0,157819.0,20685.0,5271.0,,,16.23,,0.79,3422.0,,,158997.0,,325979.0,70.06,,,0.0,36955.0,,233.0,,127434.0,-2157.0,,,,,,-1.69,,165270.0,,-2131.0,,2392.0,,,,,-26.0,,139096.0,,-2157.0,1.28,-2157.0,19.47,,0.0,,,,2271.0,-0.49,-1.53,,5998.0,0.0,0.0,289024.0,1.04,135901.0,DAG_Q1_2011,,465308.0,,,,709.0,
,,,,16134.0,33936.0,560878.0,,,,,484975.0,1232715.0,96.06,,,,,1903.0,1639186.0,40303.0,2857.0,405907.0,150453.0,6076.0,,,21.15,,5.23,0.0,,,1055124.0,,856723.0,52.27,,,0.0,27570.0,,0.0,,711331.0,92275.0,,,,,,12.97,,406471.0,,102019.0,,13325.0,,,,,-507.0,,782463.0,,92275.0,1.21,101511.0,4.45,,0.0,,,,126707.0,5.12,11.76,,4911.0,151239.0,2000.0,829154.0,1.49,128330.0,DTL_Q2_2011,,1639186.0,,,,4380.0,
,,,,18959.0,88411.0,248638.0,,,,,282239.0,504637.0,75.57,,,,,1601.0,1201575.0,7613.0,830.0,434976.0,76255.0,13326.0,,,23.47,,12.16,0.0,,,350587.0,,666486.0,55.47,,,0.0,229559.0,,0.0,,324893.0,45197.0,,,,,,13.91,,696937.0,,55603.0,,12429.0,,,,,1210.0,,535089.0,,45197.0,2.84,56814.0,7.59,,0.0,,,,174191.0,3.93,8.82,,542.0,14877.0,0.0,436927.0,1.15,53211.0,CVT_Q3_2018,,1201575.0,,,,7091.0,
,,,,26470.0,1253535.0,2437018.0,,,,,2668000.0,7392032.0,81.0,,,,,1173.0,15286170.0,115832.0,287042.0,3658879.0,404278.0,110646.0,,,14.23,,5.37,215971.0,,,2187475.0,,8214918.0,53.74,,,1553777.0,2989755.0,,0.0,,2841296.0,382681.0,,,,,,13.47,,7894139.0,,424220.0,,51379.0,,,,,5159.0,,7071252.0,,312880.0,1.37,429379.0,11.8,,0.0,,,,1242288.0,2.14,4.68,,62065.0,622338.0,1453128.0,5225164.0,1.41,2446515.0,GEX_Q2_2018,,15286170.0,,,,3072.0,
,,,,59587.0,479038.0,446899.0,,,,,184500.0,1163397.0,0.0,,,,,0.0,1770192.0,562.0,14742.0,156933.0,73257.0,16153.0,,,14.08,,0.0,64738.0,,,266349.0,,670809.0,37.89,,,318427.0,2956.0,,0.0,,520156.0,68311.0,,,,,,13.13,,606795.0,,71284.0,,45509.0,,,,,2879.0,,1099383.0,,68311.0,0.0,74163.0,0.0,,0.0,,,,212165.0,4.38,6.42,,0.0,569700.0,65309.0,667853.0,1.74,307192.0,CTD_Q3_2010,,1770192.0,,,,0.0,
,,,,13675.0,17909.0,36256.0,,,,,150000.0,344264.0,88.13,,,,,0.0,549125.0,6476.0,37.0,193140.0,14543.0,4273.0,,,28.63,,1.45,0.0,,,131873.0,,330064.0,60.11,,,9363.0,70351.0,,13943.0,,50799.0,2461.0,,,,,,4.85,,204861.0,,2782.0,,17591.0,,,,,103.0,,205118.0,,2461.0,2.6,2912.0,23.01,,27.0,,,,38106.0,0.48,1.22,,1049.0,6267.0,0.0,259713.0,1.33,176892.0,CTI_Q2_2011,,549125.0,,,,1547.0,
,,,,11995.0,15073.0,,,,,0.02,976529.0,1734817.0,,,,,,361.0,1838253.0,,,46444.0,57694.0,11888.0,,,58.79,,,,0.0,,0.0,,667380.0,36.31,57.0,,0.0,9359.0,,0.0,,98138.0,35248.0,,,,,,35.92,103436.0,,,41098.0,,,,,,,482.0,1170873.0,,,35248.0,1.02,41580.0,10.26,0.0,,,,,137399.0,7.19,9.69,,,6194.0,0.0,658021.0,2.64,34804.0,CTS_Q3_2018,,1838253.0,,,,1189.0,
,,,,21192.0,95282.0,126653.0,,,,,80000.0,448687.0,75.8,,,,,4414.0,547974.0,30.0,2376.0,12988.0,48838.0,12553.0,,,27.83,,1575.63,0.0,,,125709.0,,340488.0,62.14,,,51460.0,11265.0,,37950.0,,175490.0,32749.0,,,,,,18.66,,99288.0,,26517.0,,58678.0,,,,,18092.0,,169537.0,,30598.0,3.68,44609.0,8.5,,0.0,,,,80587.0,5.43,19.84,,12113.0,3420.0,0.0,329223.0,1.36,169018.0,DXG_Q1_2010,,547974.0,,,,9177.0,
,,,,20037.0,9189.0,56897.0,,,,,22750.0,93084.0,107.99,,,,,0.0,156888.0,1334.0,280.0,49425.0,18114.0,7542.0,,,24.15,,5.45,0.0,,,45011.0,,111304.0,70.95,,,11785.0,11551.0,,0.0,,75011.0,4618.0,,,,,,6.16,,63803.0,,5381.0,,3506.0,,,,,337.0,,45584.0,,4618.0,2.17,5718.0,0.0,,0.0,,,,4892.0,3.14,10.85,,4138.0,1586.0,20.0,99753.0,0.93,35358.0,GMC_Q1_2007,,156888.0,,,,0.0,
,,,,24488.0,29536.0,73895.0,,,,,107000.0,343569.0,0.0,,,,,0.0,765265.0,0.0,5936.0,214832.0,18456.0,12027.0,,,19.98,,0.0,0.0,,,48908.0,,491973.0,64.29,,,187265.0,0.0,,11275.0,,92351.0,15859.0,,,,,,17.17,,421696.0,,12365.0,,631.0,,,,,2162.0,,262017.0,,14352.0,2.33,17952.0,11.24,,3425.0,,,,6753.0,1.94,5.47,,0.0,69279.0,183427.0,491973.0,0.7,81068.0,D2D_Q3_2010,,765265.0,,,,5071.0,
,,,,14387.0,6387.0,9293.0,,,,,20000.0,23495.0,10.77,,,,,0.0,36236.0,55.0,949.0,12236.0,2090.0,621.0,,,18.36,,0.0,0.0,,,6135.0,,7461.0,20.59,,,505.0,19.0,,0.0,,11382.0,1748.0,,,,,,15.36,,12741.0,,2033.0,,409.0,,,,,0.0,,28775.0,,1748.0,4.14,2033.0,0.0,,0.0,,,,4033.0,5.17,6.28,,331.0,2154.0,2810.0,7442.0,3.16,7754.0,DTT_Q2_2007,,36236.0,,,,0.0,
,,,,16916.0,75375.0,44038.0,,,,,87682.0,123325.0,0.0,,,,,0.0,190286.0,0.0,3566.0,17455.0,30967.0,1764.0,,,41.29,,0.0,0.0,,,27312.0,,41961.0,22.05,,,0.0,2.0,,0.0,,75005.0,24412.0,,,,,,32.55,,66961.0,,32300.0,,2728.0,,,,,53.0,,148325.0,,24412.0,0.0,32352.0,0.0,,0.0,,,,46949.0,13.08,16.33,,469.0,0.0,0.0,41959.0,2.94,17910.0,NNC_Q4_2010,,190286.0,,,,9883.0,
,,,,11451.0,3131.0,67732.0,,,,,125000.0,251899.0,106.22,,,,,191.0,416404.0,4041.0,74.0,155618.0,12576.0,2710.0,,,15.66,,1.86,3422.0,,,126890.0,,273266.0,65.63,,,0.0,56812.0,,0.0,,80308.0,2382.0,,,,,,2.97,,164505.0,,2454.0,,722.0,,,,,56.0,,143138.0,,2382.0,1.41,2509.0,8.86,,0.0,,,,5469.0,0.59,1.78,,3445.0,4050.0,0.0,216454.0,1.16,121155.0,DAG_Q2_2011,,416404.0,,,,1818.0,
,,,,16457.0,8747.0,335150.0,,,,,484975.0,1617906.0,129.63,,,,,0.0,1978300.0,41773.0,10636.0,357702.0,72569.0,5612.0,,,17.8,,2.09,0.0,,,1449680.0,,1180172.0,59.66,,,2127.0,114231.0,,0.0,,407719.0,30159.0,,,,,,7.4,,360394.0,,33063.0,,51486.0,,,,,-65.0,,798127.0,,30159.0,1.29,32998.0,5.37,,0.0,,,,152397.0,1.55,3.74,,2757.0,151239.0,2000.0,1065941.0,1.52,105993.0,DTL_Q3_2011,,1978300.0,,,,3968.0,
,,,,23568.0,1094413.0,2774755.0,,,,,2668000.0,7508121.0,83.97,,,,,730.0,13905901.0,128601.0,123232.0,3033651.0,543159.0,175653.0,,,16.37,,4.38,227293.0,,,1858056.0,,7607868.0,54.71,,,1618560.0,2838433.0,,0.0,,3317914.0,282523.0,,,,,,8.52,,6397780.0,,315654.0,,40712.0,,,,,35101.0,,6298032.0,,194750.0,1.08,350756.0,7.96,,0.0,,,,923314.0,1.43,3.11,,74750.0,622338.0,1599855.0,4769435.0,1.57,2915086.0,GEX_Q3_2018,,13905901.0,,,,3198.0,
,,,,13282.0,9546.0,113238.0,,,,,150000.0,319018.0,79.33,,,,,0.0,527383.0,7504.0,131.0,196756.0,32641.0,5021.0,,,22.38,,3.16,0.0,,,95110.0,,326481.0,61.91,,,9091.0,76998.0,,1665.0,,145880.0,8140.0,,,,,,5.58,,208365.0,,10383.0,,3243.0,,,,,493.0,,199237.0,,8140.0,3.63,11283.0,24.76,,407.0,,,,36060.0,1.53,4.15,,9864.0,2432.0,0.0,249483.0,1.28,211118.0,CTI_Q3_2011,,527383.0,,,,1947.0,
,,,,0.0,4673.0,30443.0,,,,,171600.0,48769.0,2.33,,,,,4.88,219214.0,11.0,92.0,591.0,921.0,643.0,,,2.94,,10.25,0.0,,,1107.0,,35622.0,16.25,,,159196.0,379.0,,0.0,,31363.0,84.0,,,,,,0.27,,170445.0,,105.0,,0.0,,,,,0.0,,183593.0,,84.0,0.0,105.0,0.0,,0.0,,,,12023.0,0.04,0.05,,254.0,-30.0,0.0,35242.0,1.38,42989.0,KPF_Q4_2016,,219214.0,,,,0.0,
,,,,17367.0,108066.0,1970.0,,,,,80000.0,482298.0,91.68,,,,,2519.0,578186.0,119.0,749.0,10324.0,36453.0,7162.0,,,94.87,,24.28,0.0,,,209507.0,,408786.0,70.7,,,51447.0,10287.0,,30461.0,,38422.0,20430.0,,,,,,53.17,,95888.0,,26562.0,,66563.0,,,,,1125.0,,138939.0,,20153.0,3.8,27687.0,0.0,,0.0,,,,49989.0,3.58,15.38,,3358.0,3420.0,0.0,398499.0,1.21,98163.0,DXG_Q2_2010,,578186.0,,,,0.0,
,,,,15354.0,78033.0,2161.0,,,,,80000.0,438114.0,103.73,,,,,1822.0,546100.0,377.0,1516.0,9598.0,23241.0,7988.0,,,91.49,,4539.56,0.0,,,167479.0,,396103.0,72.53,,,64178.0,10513.0,,27168.0,,25402.0,14579.0,,,,,,57.39,,107986.0,,11523.0,,99971.0,,,,,6388.0,,122829.0,,14582.0,4.3,17910.0,0.0,,0.0,,,,38042.0,2.47,12.62,,4869.0,3420.0,0.0,385590.0,1.14,92631.0,DXG_Q3_2010,,546100.0,,,,0.0,
,,,,13898.0,210530.0,85986.0,,,,,1210135.0,3245901.0,42.42,,,,,2.08,3747877.0,7261.0,2661.0,56080.0,48882.0,28934.0,,,36.24,,2.9,61272.0,,,2601057.0,,1778133.0,47.44,,,277148.0,538505.0,,287882.0,,134867.0,5234.0,,,,,,3.88,,501976.0,,7927.0,,86848.0,,,,,589.0,,1681862.0,,232.0,1.3,8591.0,54.57,,75.0,,,,158034.0,0.01,0.01,,7420.0,319819.0,19000.0,1239628.0,2.62,328466.0,NLG_Q4_2013,,3747877.0,,,,330.0,
,,,,17392.0,14034.0,42765.0,,,,,22750.0,75320.0,144.13,,,,,0.0,136975.0,1252.0,202.0,50350.0,13811.0,5123.0,,,24.41,,3.83,0.0,,,25903.0,,97409.0,71.11,,,8493.0,13877.0,,0.0,,56576.0,2762.0,,,,,,4.88,,61655.0,,3196.0,,9588.0,,,,,131.0,,39566.0,,2762.0,3.94,3327.0,0.0,,0.0,,,,2210.0,2.14,7.15,,4441.0,0.0,20.0,83532.0,0.9,25774.0,GMC_Q2_2007,,136975.0,,,,0.0,
,,,,13640.0,6352.0,11760.0,,,,,20000.0,18658.0,2.89,,,,,0.0,31459.0,68.0,567.0,12296.0,1556.0,940.0,,,11.69,,0.0,0.0,,,3478.0,,4178.0,13.28,,,505.0,27.0,,0.0,,13316.0,841.0,,,,,,6.31,,12801.0,,841.0,,407.0,,,,,0.0,,27281.0,,841.0,0.0,841.0,0.0,,0.0,,,,4005.0,5.34,6.16,,274.0,2154.0,1071.0,4151.0,4.5,7349.0,DTT_Q3_2007,,31459.0,,,,0.0,
,,,,17176.0,74448.0,41119.0,,,,,87682.0,119097.0,0.0,,,,,0.0,182903.0,0.0,2784.0,16044.0,33904.0,1349.0,,,45.19,,0.0,0.0,,,20498.0,,32304.0,17.66,,,0.0,2.0,,0.0,,75023.0,26454.0,,,,,,35.26,,63806.0,,35043.0,,3072.0,,,,,-22.0,,150599.0,,26454.0,0.0,35022.0,0.0,,0.0,,,,55289.0,15.4,19.08,,296.0,0.0,5000.0,32302.0,3.69,16078.0,NNC_Q1_2011,,182903.0,,,,9644.0,
,,,,12869.0,1635.0,79522.0,,,,,100000.0,184192.0,107.07,,,,,131.0,339875.0,4645.0,12.0,148292.0,15996.0,3295.0,,,16.75,,1.82,3422.0,,,112901.0,,211181.0,62.13,,,0.0,23070.0,,0.0,,95518.0,1314.0,,,,,,1.38,,155684.0,,2737.0,,3598.0,,,,,103.0,,128695.0,,1314.0,1.46,2840.0,8.5,,0.0,,,,22465.0,0.41,1.03,,5331.0,0.0,0.0,188111.0,0.98,66058.0,DAG_Q3_2011,,339875.0,,,,2212.0,
,,,,10691.0,1848.0,12720.0,,,,,171600.0,43982.0,3.64,,,,,2.3,216883.0,125.0,0.0,651.0,1465.0,1093.0,,,10.33,,1.39,0.0,,,779.0,,33420.0,15.41,,,171196.0,408.0,,0.0,,14185.0,39.0,,,,,,0.28,,172901.0,,37.0,,0.0,,,,,12.0,,183463.0,,39.0,0.68,49.0,22.19,,0.0,,,,11893.0,0.02,0.02,,211.0,-30.0,0.0,33011.0,1.33,41355.0,KPF_Q1_2017,,216883.0,,,,329.0,
,,,,13909.0,285846.0,131639.0,,,,,1210135.0,3192025.0,40.62,,,,,0.0,3677867.0,5514.0,3297.0,55097.0,52759.0,26791.0,,,28.61,,4.86,60868.0,,,2533633.0,,1710086.0,46.5,,,277073.0,283773.0,,284662.0,,184398.0,9363.0,,,,,,5.08,,485843.0,,10564.0,,66484.0,,,,,27.0,,1683120.0,,4844.0,1.25,10863.0,29.72,,272.0,,,,157907.0,0.13,0.29,,13188.0,320844.0,3200.0,1426313.0,2.24,302861.0,NLG_Q1_2014,,3677867.0,,,,585.0,
,,,,16651.0,6826.0,41629.0,,,,,22750.0,61574.0,119.64,,,,,0.0,121430.0,1366.0,117.0,50824.0,15490.0,8185.0,,,27.12,,3.24,0.0,,,26875.0,,83550.0,68.8,,,6203.0,15933.0,,0.0,,57119.0,2168.0,,,,,,3.8,,59857.0,,2578.0,,7755.0,,,,,-6.0,,37880.0,,2168.0,0.0,2572.0,0.0,,0.0,,,,1543.0,3.57,11.45,,3479.0,0.0,20.0,67617.0,0.91,20098.0,GMC_Q3_2007,,121430.0,,,,0.0,
,,,,20635.0,239828.0,932639.0,,,,,592500.0,1526954.0,168.24,,,,,0.0,3777608.0,20724.0,4125.0,1557080.0,129033.0,19065.0,,,12.15,,5.71,0.0,,,528820.0,,2554984.0,67.63,,,0.0,1072475.0,,0.0,,1061671.0,67462.0,,,,,,6.35,,2250654.0,,79971.0,,67218.0,,,,,333.0,,1222624.0,,52029.0,1.66,80304.0,9.63,,0.0,,,,213280.0,1.46,4.34,,13398.0,161554.0,150000.0,1482509.0,1.03,541089.0,AAA_Q4_2016,,3777608.0,,,,3556.0,
